"Canon","Sony","Nikon","Panasonic","Pixels","Zoom","Video","Swivel","Wifi","Price"
7.3874646248531,8.19201040698076,7.81363354216367,8.22836179993747,1.80839194036723,0.562755424126633,1.441027066754,0.9939566995881,1.55374164402621,-5.58889794784189
-5.08386873131057,-3.72723341422388,-5.18008893459001,-5.40304804885143,4.80882563612555,2.30318006851869,1.1786025003865,1.93975501689613,-0.512844770699579,-1.13563312153021
8.70594074585645,7.17962774052521,8.20703393434131,6.5149998333697,0.968335540788211,0.331334204249528,1.30403959997423,0.644798023600132,-1.34705666272846,-3.90442508062552
2.41426543019665,0.823644052296167,3.90294739336669,0.388863453770616,1.73594373693826,-0.491592257224562,1.21248550595103,0.397754156021058,0.773889337042324,-0.240731260338525
0.127535037193313,0.485940412619484,0.237115200546886,-0.364407222113949,2.12217075702436,3.1026539211342,0.0979050651042906,1.35590349718977,3.18466140482742,-0.984210964974235
13.5980759191926,13.6055058869796,13.7053542289597,13.4352487000489,-0.803780364091581,-0.146095358310587,0.720630245165052,0.159627008779564,0.209190136316705,-7.46639049601018
8.42710819467744,9.653910234472,8.98460626193351,8.79464215056166,0.0391424354480093,1.6681098618685,0.0336799710464686,1.43661688695075,1.83859656004162,-5.9840829131284
-0.293224270193554,-0.471827318286662,-0.280620043399928,0.289118613265709,2.21412755773007,0.838576169882914,3.56255898066166,1.31937887287391,1.55504884059741,-0.818754419381846
3.27722967533373,-0.405224394844749,2.05486840237959,-0.290164847032949,0.639751789121806,1.70266933754811,1.17486483088294,0.536322817486403,-0.15984321049371,0.233203107436192
3.53831095285269,2.94885103747944,1.98342925179642,3.5272130881461,2.04722886377784,3.80175490166413,0.86254883185843,-0.815467843296064,0.910848184980154,-4.22567374894125
2.89073876393652,1.56257593980954,3.15351547305256,0.882070854389245,0.831911806735421,0.94073525282876,2.47724535954178,0.900638396034498,2.01426587295942,-1.43844135547821
1.28839615031554,0.439427223531519,0.902985060743396,0.143449424922412,2.17402257398588,2.97266825053504,0.720684704383371,1.10743622126096,1.68387725611286,-4.59110730658004
5.37451036186255,3.12913673521999,2.70253263315098,1.94462830075892,-0.674149929014754,0.175239148507918,0.566654610922269,-0.471641961649794,0.850781728833508,0.385416716684984
9.47286420525273,9.0124404713822,9.16453480875274,8.27577122507634,1.09495657483553,1.30132249002049,1.14029298599245,0.164402859048147,-0.432991433964352,-5.47982365460601
3.21467877047773,3.83522893781953,3.61132529487479,2.95389960130298,0.118283905855744,1.72901365872502,0.117353763149134,1.97710915472932,2.79424790402858,-2.46251354548666
5.6598184700218,6.47966940098647,3.93630921134173,6.22923580227135,0.931144630827019,0.618912113840001,1.53038558757714,1.9469812176399,1.16815163493339,-3.35445233523807
-3.20233241774185,-2.82568970982351,-2.92356209534333,-4.01278359124135,2.47098065095463,3.29556358772608,0.227859713990963,0.884421159379287,2.51614616934315,-2.55124723001801
2.93264898167708,2.9300619029668,2.28573982236713,3.25637741296423,2.18224717946111,2.86240435526361,2.2488585266387,0.407292276185984,-0.0810309240591376,-4.12068231378369
1.79348858408164,0.976088761086048,1.73717408139972,0.609215376007238,-0.472971383634554,1.72238025304017,0.539441443382614,0.67961417481353,2.54604682255939,-6.04560051724786
-5.64389579255591,-5.93681390802201,-6.89721406664017,-6.73625195940197,3.0253506958141,1.52205967308948,1.10879546722163,3.36998533593741,-0.183252510774777,-0.432520874310535
-6.27272190976259,-6.46862635311355,-6.23936932393664,-6.26464160675991,3.48095254775621,2.82593561619051,2.68366240076221,0.00917032258506261,1.52489017057207,-2.28360678803746
1.01923198923418,0.670585704494806,2.02235393531348,0.540194003039092,0.0917088555982695,0.996203025250699,1.99924308258279,0.52128741710937,1.71306795607813,-6.05303071261949
1.80702778084602,1.41971378074579,1.31817194496844,0.617488694169701,2.4625235152653,0.962461451718036,1.4172454337609,2.88474051844625,0.81392680199333,-3.08103812250454
-4.36450821166449,-5.42529628464008,-4.41961968801136,-6.04570380736864,2.42011406246257,1.73437655832777,1.40576755879233,1.56455327946186,1.72152238459175,-3.5761370011324
1.10677097881796,1.14279197228754,0.540959002761034,1.366947648931,2.12789952885661,1.69675240556337,2.61155873731847,0.750804524852714,3.41593281842959,-2.12340264497481
-1.12071020698431,-1.62225208651884,-1.95620475313063,-1.54181171590069,0.993296603760001,2.73403276934288,1.19188878475927,0.816247625827089,2.6486422479314,-4.96555499597552
2.15865382661485,2.02463983564047,1.68562071677708,1.43107295506204,2.09462723086127,2.7108429780212,1.47581115511224,1.87897708693639,1.17326119134786,-1.74537257614559
-2.34245605536448,-2.11022363737789,-2.55771679159503,-3.11864132823868,4.26929736247808,2.25829699905306,1.23723724514373,2.32062032901909,1.91590421629767,-0.847758153375202
